rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/advantages,train/clip_range,train/learning_rate,train/explained_variance,train/n_updates,train/returns,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction
220.14,579,2012,589,1185792,-29.03981236,0.4014282580697909,-0.19862085580825806,0.2,0.0003,0.9066829681396484,5780,-10.545085906982422,-0.026107970981684048,0.18767909705638885,0.7901419946923852,0.067107044,0.02238137274980545,0.335888671875
217.59,580,2015,589,1187840,-28.768661859999998,0.5812364952638746,-0.029841341078281403,0.2,0.0003,0.9177644923329353,5790,-12.889317512512207,-0.02098882921563927,0.1862436980009079,0.8270550614222885,0.042417496,0.10643018782138824,0.332373046875
218.3,581,2019,589,1189888,-28.843699110000006,0.28954079686664047,0.024281933903694153,0.2,0.0003,0.9553345441818237,5800,-11.202272415161133,-0.015064061029988807,0.18469150364398956,0.844260917790234,0.045907877,0.08775577694177628,0.3357421875
214.38,582,2022,589,1191936,-28.121614049999998,0.3309385925065726,0.184788316488266,0.2,0.0003,0.9077900350093842,5810,-10.643877029418945,-0.024338636782340474,0.18371032178401947,0.8665729241445661,0.041636407,0.018912609666585922,0.33671875
208.95,583,2026,589,1193984,-27.66818884,0.46466018373612317,-0.5465269088745117,0.2,0.0003,0.8768321052193642,5820,-10.847341537475586,-0.02293386782403104,0.1818961650133133,0.887347667105496,0.055730097,0.048966944217681885,0.31572265625
205.18,584,2029,589,1196032,-27.579324519999997,0.20627944238949567,0.12387098371982574,0.2,0.0003,0.9562717378139496,5830,-10.799240112304688,-0.02075667274184525,0.18163175880908966,0.9097081856802106,0.050568596,0.06526680290699005,0.355224609375
200.07,585,2033,589,1198080,-27.558354179999995,0.2775200811680406,0.052418339997529984,0.2,0.0003,0.9386389702558517,5840,-10.613447189331055,-0.022065474232658745,0.18200786411762238,0.9060875907540321,0.06049587,0.04823736473917961,0.33291015625
200.42,586,2036,589,1200128,-27.705958959999997,0.2277497431379743,-0.1351778358221054,0.2,0.0003,0.9327859133481979,5850,-10.390668869018555,-0.022581972944317387,0.18100112676620483,0.9170641593635083,0.061751075,0.01884274184703827,0.335205078125
201.46,587,2039,589,1202176,-27.90916471,0.38943079225718974,-0.28930917382240295,0.2,0.0003,0.9249997213482857,5860,-10.720598220825195,-0.024279199790908024,0.18159176409244537,0.9198331540450454,0.047278926,0.03554980829358101,0.3185546875
202.12,588,2043,589,1204224,-29.72455225,0.3520152872428298,-0.2928410470485687,0.2,0.0003,0.9022591635584831,5870,-10.935110092163086,-0.03204909669002518,0.18186475336551666,0.9122066715732217,0.054787308,0.05050276964902878,0.33017578125
203.95,589,2046,589,1206272,-30.00923039,2.3074941296828912,-0.8968496918678284,0.2,0.0003,0.43394047021865845,5880,-12.246835708618164,-0.007658447531866841,0.17921580374240875,0.9283118451014161,0.5606437,0.05137017369270325,0.283984375
206.6,590,2050,589,1208320,-30.36092576,0.7094928364735097,-0.28879502415657043,0.2,0.0003,0.8548386245965958,5890,-11.43836784362793,-0.016807876033271895,0.1795199066400528,0.9531275058165193,0.05157186,0.07251507043838501,0.328125
203.28,591,2053,589,1210368,-30.29948386,0.3053546302719042,0.08573602885007858,0.2,0.0003,0.9342190325260162,5900,-12.090385437011719,-0.02406443952204427,0.17930097877979279,0.9572292370721698,0.06722374,0.04649486765265465,0.340869140625
197.85,592,2057,589,1212416,-30.351674870000007,0.4153570485068485,-0.1162739023566246,0.2,0.0003,0.9059173837304115,5910,-11.547075271606445,-0.020367083106248175,0.17741139233112335,0.9760830899700522,0.05256235,0.055847667157649994,0.367138671875
198.81,593,2060,589,1214464,-31.1385104,0.7023128978442401,-0.39997613430023193,0.2,0.0003,0.87051822245121,5920,-11.779400825500488,-0.012759691415703855,0.1775473803281784,0.9913155866786838,0.05466424,0.04725819081068039,0.34072265625
199.11,594,2064,589,1216512,-31.087252910000007,0.5071884430479259,0.005998104810714722,0.2,0.0003,0.9311217963695526,5930,-11.230311393737793,-0.02003736965416465,0.17761890590190887,0.9877895565703512,0.05033515,0.062364861369132996,0.33671875
200.03,595,2067,589,1218560,-31.42774837,0.4401489261072129,0.3021479845046997,0.2,0.0003,0.9418491572141647,5940,-11.424781799316406,-0.020060523864231072,0.17608501017093658,1.0022590620443226,0.054004077,0.07307328283786774,0.35283203125
202.8,596,2070,589,1220608,-31.305801920000004,0.6484443081077188,-0.20442461967468262,0.2,0.0003,0.9187505096197128,5950,-11.534029006958008,-0.015238077410322149,0.17417126893997192,1.0268421608954668,0.057458673,0.15254224836826324,0.341455078125
202.41,597,2074,589,1222656,-30.965868500000003,0.24988565840758384,-0.04825781285762787,0.2,0.0003,0.9498123750090599,5960,-10.604653358459473,-0.018278073861438315,0.17230947315692902,1.0615601900964975,0.06898852,0.012933246791362762,0.374609375
206.16,598,2077,589,1224704,-34.34178029,0.4519849557429552,0.2733258605003357,0.2,0.0003,0.9235633537173271,5970,-11.350743293762207,-0.013975546765141188,0.1719571202993393,1.0836135420948267,0.042717546,0.05791434273123741,0.351708984375
205.84,599,2081,589,1226752,-34.94570295,10.06552705662325,-3.801003932952881,0.2,0.0003,0.2008819580078125,5980,-15.412365913391113,0.0050411990392603915,0.17209291458129883,1.086807170510292,0.066139445,0.21702054142951965,0.25546875
206.3,600,2084,589,1228800,-34.46379039000001,2.299312477186322,-0.3558964133262634,0.2,0.0003,0.7911025881767273,5990,-11.080649375915527,-0.021973043901380152,0.16967737674713135,1.0955522563308477,0.120429814,0.07016770541667938,0.322998046875
209.06,601,2088,589,1230848,-34.08652987000001,0.48456082241609694,0.28739315271377563,0.2,0.0003,0.8519401252269745,6000,-10.241630554199219,-0.016708906965504866,0.16888068616390228,1.1227492682635785,0.05644565,0.04744121432304382,0.37841796875
212.92,602,2091,589,1232896,-33.954951030000004,0.42181785905268043,0.1283261626958847,0.2,0.0003,0.9246419370174408,6010,-12.063118934631348,-0.012240416549320798,0.16964803636074066,1.131356468051672,0.06559798,0.0504222996532917,0.380224609375
217.85,603,2094,589,1234944,-34.09821133,0.4970712578855455,0.07349791377782822,0.2,0.0003,0.8631951361894608,6020,-10.248865127563477,-0.014675007711048238,0.16944243013858795,1.1268242001533508,0.05165094,0.055444248020648956,0.3763671875
219.03,604,2098,589,1236992,-34.89557017999999,0.7420295800082386,-0.5930839776992798,0.2,0.0003,0.8958376124501228,6030,-10.934921264648438,-0.017674518455169163,0.16840286552906036,1.1378217175602914,0.051935572,0.244547501206398,0.313427734375
217.91,605,2101,589,1239040,-34.646472769999995,0.8573764439672231,-0.047289181500673294,0.2,0.0003,0.8769619762897491,6040,-11.594796180725098,-0.020646353960910347,0.16693247854709625,1.1563814111053943,0.06928632,0.10797995328903198,0.358740234375
215.8,606,2105,589,1241088,-34.330768209999995,0.795465029263869,-0.05615606904029846,0.2,0.0003,0.8929849714040756,6050,-12.55473518371582,-0.014685971741710092,0.16504348814487457,1.1892721608281136,0.047730852,0.2938080430030823,0.328466796875
217.38,607,2108,589,1243136,-34.74171001,0.6679497710429132,0.28868719935417175,0.2,0.0003,0.890804760158062,6060,-11.33884334564209,-0.013558571369503624,0.16461919248104095,1.2096872497349977,0.054013215,0.2593907117843628,0.391552734375
214.49,608,2112,589,1245184,-34.490392330000006,0.5574447479564697,-0.22292281687259674,0.2,0.0003,0.9038243070244789,6070,-12.241483688354492,-0.020222675114928278,0.16385366022586823,1.2153433106839657,0.071540445,0.15198136866092682,0.363037109375
215.74,609,2115,589,1247232,-29.112790099999998,0.3757198617560789,-0.03648404777050018,0.2,0.0003,0.911981999874115,6080,-10.641880989074707,-0.021496411463886034,0.16404546797275543,1.219961955025792,0.076837815,0.039695098996162415,0.39189453125
214.91,610,2118,589,1249280,-28.070893880000003,0.28555279250722376,0.40884310007095337,0.2,0.0003,0.948733139783144,6090,-10.595863342285156,-0.013327045078040101,0.16195157170295715,1.2392477054148912,0.05199988,0.005743209272623062,0.35673828125
215.11,611,2122,589,1251328,-28.239997919999997,0.4292014169273898,0.030730849131941795,0.2,0.0003,0.8674324154853821,6100,-9.77247428894043,-0.027251437722588888,0.16060979664325714,1.2624499648809433,0.05988425,0.0782633125782013,0.364794921875
213.09,612,2125,589,1253376,-28.33057481000001,0.35035505567211656,-0.06965221464633942,0.2,0.0003,0.9193018153309822,6110,-11.238085746765137,-0.021708412053703795,0.1603185385465622,1.2809225913137197,0.05219502,-0.006204914301633835,0.353466796875
211.92,613,2129,589,1255424,-28.765356269999998,0.48420518897473813,0.2152300477027893,0.2,0.0003,0.9010487422347069,6120,-10.283610343933105,-0.018619343248428778,0.16109050810337067,1.2770241234451531,0.049802355,0.12039463222026825,0.361181640625
211.69,614,2132,589,1257472,-28.120991720000003,0.5552946974756197,-0.14986692368984222,0.2,0.0003,0.8708352744579315,6130,-11.563883781433105,-0.01915021483291639,0.16051648557186127,1.2691279634833337,0.056260012,0.08955346792936325,0.351220703125
211.29,615,2136,589,1259520,-27.844162279999992,0.40540582621470095,-0.13223552703857422,0.2,0.0003,0.9121174737811089,6140,-11.065277099609375,-0.016933610041451174,0.15964703261852264,1.2787914417684079,0.09962202,0.06698524951934814,0.35458984375
215.28,616,2140,589,1261568,-28.045006940000004,0.3643986093811691,0.27828359603881836,0.2,0.0003,0.944053053855896,6150,-10.880302429199219,-0.02237075106240809,0.16020841896533966,1.2885875400155782,0.05350364,0.07287296652793884,0.372802734375
214.98,617,2143,589,1263616,-28.18815846,0.27472871232312174,-0.0732583999633789,0.2,0.0003,0.9304174482822418,6160,-9.988200187683105,-0.015288498738664202,0.1600603610277176,1.280805454775691,0.055006687,0.030618038028478622,0.36220703125
212.54,618,2147,589,1265664,-28.642499429999994,0.4070581589126959,-0.11860178411006927,0.2,0.0003,0.9101232439279556,6170,-10.69045639038086,-0.020801854616729544,0.16098402440547943,1.2750913865864277,0.05672808,0.09188824146986008,0.356298828125
210.08,619,2150,589,1267712,-28.588172219999993,0.5002198353409767,-0.40981563925743103,0.2,0.0003,0.8930338472127914,6180,-12.235540390014648,-0.021543915488291532,0.1592799574136734,1.2807460058480502,0.08009672,0.09812982380390167,0.388623046875
205.93,620,2153,589,1269760,-28.664291070000004,0.4074614936951548,0.025264229625463486,0.2,0.0003,0.9142008721828461,6190,-11.417966842651367,-0.017824960367579478,0.1594754308462143,1.2938031215220689,0.045165807,0.0662054792046547,0.363330078125
206.55,621,2157,589,1271808,-28.47670395,0.33610755163244904,-0.09979531913995743,0.2,0.0003,0.9046488925814629,6200,-10.272804260253906,-0.028804680024040862,0.15847183763980865,1.3026956330984831,0.06941428,0.038846299052238464,0.3537109375
206.1,622,2160,589,1273856,-28.356463060000006,0.20829424345865846,0.35583728551864624,0.2,0.0003,0.9590999819338322,6210,-10.187796592712402,-0.013780654153379146,0.15853305160999298,1.315258490666747,0.058643058,-0.0010768435895442963,0.385302734375
203.33,623,2164,589,1275904,-27.954456189999995,0.4059284607646987,-0.17108307778835297,0.2,0.0003,0.9255083352327347,6220,-10.683213233947754,-0.01869614137831377,0.1580054759979248,1.315232691168785,0.050000574,0.16965359449386597,0.35322265625
204.13,624,2167,589,1277952,-27.72939755,0.36040557655505834,-0.2513750195503235,0.2,0.0003,0.9097844511270523,6230,-11.541993141174316,-0.013911240063316654,0.1575806885957718,1.3234784752130508,0.0672591,0.08899182826280594,0.33203125
203.31,625,2171,589,1280000,-27.81142425,0.22757347275037318,-0.07267407327890396,0.2,0.0003,0.9229044616222382,6240,-10.960477828979492,-0.015549643611302599,0.15662018954753876,1.3384745512157679,0.06189908,0.03513030335307121,0.392919921875
203.25,626,2174,589,1282048,-33.028432589999994,0.23164931121282278,-0.48561620712280273,0.2,0.0003,0.9375087507069111,6250,-9.932076454162598,-0.020460993620508815,0.15608100593090057,1.3558707986027003,0.056654707,-0.005716390907764435,0.377783203125
203.46,627,2177,589,1284096,-33.10335867,11.303263599518687,-4.148932456970215,0.2,0.0003,0.2875490188598633,6260,-15.369735717773438,-0.006476540063158609,0.1568916290998459,1.3573864817619323,0.066044606,1.566802978515625,0.265771484375
206.97,628,2181,589,1286144,-33.164057240000005,0.6772029248066247,0.15338928997516632,0.2,0.0003,0.8537911921739578,6270,-11.103963851928711,-0.01724929623233038,0.15604232251644135,1.3547739911824466,0.06824647,0.11671531200408936,0.345361328125
206.73,629,2184,589,1288192,-33.05815563,1.3154945692513138,-0.41142237186431885,0.2,0.0003,0.7791200876235962,6280,-10.941797256469727,-0.02355318210320547,0.15385328233242035,1.380713565275073,0.06178642,0.06466604769229889,0.345458984375
209.78,630,2188,589,1290240,-33.19203556,0.5232572323177009,-0.24454912543296814,0.2,0.0003,0.9310382455587387,6290,-9.775471687316895,-0.017173567967256533,0.152809739112854,1.414095376059413,0.057846084,0.16178549826145172,0.3416015625
205.62,631,2191,589,1292288,-33.172841569999996,0.3151263277977705,0.22098249197006226,0.2,0.0003,0.9300888925790787,6300,-10.246003150939941,-0.019172759834327736,0.15211184322834015,1.432759264856577,0.057139076,0.0678912103176117,0.37939453125
206.88,632,2195,589,1294336,-33.25343602,0.3257160562323406,-0.37397798895835876,0.2,0.0003,0.9363865405321121,6310,-11.909978866577148,-0.01906264035787899,0.15139557421207428,1.4502121485769748,0.055928417,0.04470672458410263,0.3708984375
208.4,633,2198,589,1296384,-32.86281168000001,0.2633679771795869,0.2091374397277832,0.2,0.0003,0.9289260730147362,6320,-11.017675399780273,-0.0162465737274033,0.15224061906337738,1.4494464363902808,0.06442049,-0.005924880504608154,0.39462890625
206.48,634,2202,589,1298432,-32.70649891000001,0.4402733816532418,0.4265466332435608,0.2,0.0003,0.8492264747619629,6330,-10.026360511779785,-0.026139174406125676,0.15080209076404572,1.451481780037284,0.07048769,0.07545079290866852,0.382275390625
207.65,635,2205,589,1300480,-32.46002463,0.36036220856476575,0.04161524027585983,0.2,0.0003,0.9214007556438446,6340,-10.617539405822754,-0.017845190891239326,0.1506766527891159,1.4734144274145364,0.049954794,0.08460509777069092,0.36630859375
206.66,636,2208,589,1302528,-26.932132170000003,0.30963810910470785,0.11101844161748886,0.2,0.0003,0.927203007042408,6350,-10.268562316894531,-0.019700743001885714,0.14977051317691803,1.4804592996835708,0.06438254,0.06774429976940155,0.3681640625
205.9,637,2212,589,1304576,-26.96599016,0.37200667839497326,0.1384011209011078,0.2,0.0003,0.9097357392311096,6360,-10.730320930480957,-0.010597164627688472,0.14966543018817902,1.4913613885641097,0.058620933,0.06655050814151764,0.38232421875
207.95,638,2215,589,1306624,-27.125463520000004,0.3773382670246065,-0.18136978149414062,0.2,0.0003,0.9217884913086891,6370,-11.787518501281738,-0.026507930444495287,0.1490287035703659,1.4974180229008198,0.063301966,0.03245089575648308,0.38837890625
208.45,639,2219,589,1308672,-27.06789096,0.5254738023038954,0.12289397418498993,0.2,0.0003,0.9096624478697777,6380,-12.203207015991211,-0.01845026439987123,0.14783991873264313,1.511456347256899,0.04807491,0.1267794817686081,0.35810546875
208.55,640,2222,589,1310720,-26.768505930000007,0.3417783539975062,-0.08474373817443848,0.2,0.0003,0.9227330684661865,6390,-11.211371421813965,-0.023591063405910974,0.14767178893089294,1.523857206478715,0.07904765,0.05526461824774742,0.37763671875
209.76,641,2226,589,1312768,-26.86668751,0.2150137827033177,0.4041231870651245,0.2,0.0003,0.9341279789805412,6400,-11.167867660522461,-0.01574698568729218,0.14775751531124115,1.5260571546852588,0.073182404,0.009245011955499649,0.41328125
211.37,642,2229,589,1314816,-26.990697700000002,0.2405976919690147,0.06137771159410477,0.2,0.0003,0.9494832865893841,6410,-11.024681091308594,-0.023516923692659474,0.1461496353149414,1.5390023738145828,0.063664496,0.03246206417679787,0.36845703125
211.96,643,2232,589,1316864,-26.900878750000007,0.2714030826231465,0.20640337467193604,0.2,0.0003,0.9347901120781898,6420,-10.50144100189209,-0.014644873088400345,0.14658261835575104,1.5509998455643654,0.054194853,0.0601152628660202,0.36708984375
215.75,644,2236,589,1318912,-27.083006300000008,0.2273839428788051,0.06397847831249237,0.2,0.0003,0.9382671006023884,6430,-10.142552375793457,-0.01976728751033079,0.14429950714111328,1.5693619057536126,0.06333498,0.010270576924085617,0.3896484375
216.79,645,2239,589,1320960,-27.502121130000006,0.3275948531925678,0.07580117881298065,0.2,0.0003,0.9381273239850998,6440,-10.276430130004883,-0.02509115407592617,0.14551298320293427,1.5799446981400251,0.06401242,0.09692250937223434,0.39130859375
216.69,646,2243,589,1323008,-27.57330172,0.3766378439962864,-0.16456785798072815,0.2,0.0003,0.8787511512637138,6450,-9.970020294189453,-0.017510439120815135,0.1445283740758896,1.5751257259398699,0.08164407,0.01794435828924179,0.385546875
215.9,647,2246,589,1325056,-27.7149834,0.32278251140378417,-0.06672293692827225,0.2,0.0003,0.938973430544138,6460,-9.924917221069336,-0.012203426350606606,0.14402472972869873,1.5938750348985196,0.056458518,0.06403611600399017,0.370458984375
214.56,648,2250,589,1327104,-27.37617177,0.36732912305742504,-0.3380762040615082,0.2,0.0003,0.9465545043349266,6470,-10.95425796508789,-0.016523370929644444,0.1434485763311386,1.6063902251422406,0.059421476,0.10896915197372437,0.380419921875
